"code_bss";"urn_bss";"timestamp_mesure";"niveau_eau_ngf";"longitude";"latitude";"bss_id";"altitude_station";"altitude_repere";"date_mesure";"profondeur_nappe";"date_maj"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770382800000";"99.575";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T13:00:00Z";"20.115";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770379200000";"99.575";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T12:00:00Z";"20.115";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770375600000";"99.579";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T11:00:00Z";"20.111";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770372000000";"99.579";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T10:00:00Z";"20.111";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770368400000";"99.584";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T09:00:00Z";"20.106";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770364800000";"99.588";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T08:00:00Z";"20.102";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770361200000";"99.59";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T07:00:00Z";"20.1";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770357600000";"99.597";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T06:00:00Z";"20.093";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770354000000";"99.597";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T05:00:00Z";"20.093";"2026-02-07"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770350400000";"99.598";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T04:00:00Z";"20.092";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770346800000";"99.602";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T03:00:00Z";"20.088";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770343200000";"99.603";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T02:00:00Z";"20.087";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770339600000";"99.60499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T01:00:00Z";"20.085";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770336000000";"99.604";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-06T00:00:00Z";"20.086";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770332400000";"99.602";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T23:00:00Z";"20.088";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770328800000";"99.603";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T22:00:00Z";"20.087";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770325200000";"99.602";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T21:00:00Z";"20.088";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770321600000";"99.602";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T20:00:00Z";"20.088";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770318000000";"99.6";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T19:00:00Z";"20.09";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770314400000";"99.603";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T18:00:00Z";"20.087";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770310800000";"99.596";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T17:00:00Z";"20.094";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770307200000";"99.604";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T16:00:00Z";"20.086";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770303600000";"99.591";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T15:00:00Z";"20.099";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770300000000";"99.584";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T14:00:00Z";"20.106";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770296400000";"99.58";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T13:00:00Z";"20.11";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770292800000";"99.573";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T12:00:00Z";"20.117";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770289200000";"99.571";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T11:00:00Z";"20.119";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770285600000";"99.562";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T10:00:00Z";"20.128";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770282000000";"99.565";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T09:00:00Z";"20.125";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770278400000";"99.557";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T08:00:00Z";"20.133";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770274800000";"99.55499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T07:00:00Z";"20.135";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770271200000";"99.55799999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T06:00:00Z";"20.132";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770267600000";"99.55199999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T05:00:00Z";"20.138";"2026-02-06"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770264000000";"99.547";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T04:00:00Z";"20.143";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770260400000";"99.543";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T03:00:00Z";"20.147";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770256800000";"99.536";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T02:00:00Z";"20.154";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770253200000";"99.533";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T01:00:00Z";"20.157";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770249600000";"99.531";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-05T00:00:00Z";"20.159";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770246000000";"99.527";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T23:00:00Z";"20.163";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770242400000";"99.525";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T22:00:00Z";"20.165";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770238800000";"99.523";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T21:00:00Z";"20.167";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770235200000";"99.521";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T20:00:00Z";"20.169";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770231600000";"99.523";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T19:00:00Z";"20.167";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770228000000";"99.519";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T18:00:00Z";"20.171";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770224400000";"99.517";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T17:00:00Z";"20.173";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770220800000";"99.50999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T16:00:00Z";"20.18";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770217200000";"99.50399999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T15:00:00Z";"20.186";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770213600000";"99.503";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T14:00:00Z";"20.187";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770210000000";"99.496";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T13:00:00Z";"20.194";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770206400000";"99.483";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T12:00:00Z";"20.207";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770202800000";"99.478";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T11:00:00Z";"20.212";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770199200000";"99.467";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T10:00:00Z";"20.223";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770195600000";"99.459";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T09:00:00Z";"20.231";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770192000000";"99.453";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T08:00:00Z";"20.237";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770188400000";"99.445";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T07:00:00Z";"20.245";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770184800000";"99.445";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T06:00:00Z";"20.245";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770181200000";"99.43599999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T05:00:00Z";"20.254";"2026-02-05"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770177600000";"99.42999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T04:00:00Z";"20.26";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770174000000";"99.42099999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T03:00:00Z";"20.269";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770170400000";"99.40899999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T02:00:00Z";"20.281";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770166800000";"99.4";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T01:00:00Z";"20.29";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770163200000";"99.39099999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-04T00:00:00Z";"20.299";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770159600000";"99.381";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T23:00:00Z";"20.309";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770156000000";"99.378";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T22:00:00Z";"20.312";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770152400000";"99.374";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T21:00:00Z";"20.316";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770148800000";"99.371";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T20:00:00Z";"20.319";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770145200000";"99.366";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T19:00:00Z";"20.324";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770141600000";"99.364";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T18:00:00Z";"20.326";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770138000000";"99.366";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T17:00:00Z";"20.324";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770134400000";"99.366";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T16:00:00Z";"20.324";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770130800000";"99.364";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T15:00:00Z";"20.326";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770127200000";"99.36099999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T14:00:00Z";"20.329";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770123600000";"99.359";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T13:00:00Z";"20.331";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770120000000";"99.359";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T12:00:00Z";"20.331";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770116400000";"99.358";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T11:00:00Z";"20.332";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770112800000";"99.362";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T10:00:00Z";"20.328";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770109200000";"99.36699999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T09:00:00Z";"20.323";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770105600000";"99.37";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T08:00:00Z";"20.32";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770102000000";"99.376";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T07:00:00Z";"20.314";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770098400000";"99.382";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T06:00:00Z";"20.308";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770094800000";"99.388";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T05:00:00Z";"20.302";"2026-02-04"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770091200000";"99.38499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T04:00:00Z";"20.305";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770087600000";"99.38499999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T03:00:00Z";"20.305";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770084000000";"99.37899999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T02:00:00Z";"20.311";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770080400000";"99.375";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T01:00:00Z";"20.315";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770076800000";"99.371";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-03T00:00:00Z";"20.319";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770073200000";"99.365";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T23:00:00Z";"20.325";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770069600000";"99.36699999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T22:00:00Z";"20.323";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770066000000";"99.36";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T21:00:00Z";"20.33";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770062400000";"99.353";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T20:00:00Z";"20.337";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770058800000";"99.354";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T19:00:00Z";"20.336";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770055200000";"99.35";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T18:00:00Z";"20.34";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770051600000";"99.34899999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T17:00:00Z";"20.341";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770048000000";"99.346";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T16:00:00Z";"20.344";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770044400000";"99.33699999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T15:00:00Z";"20.353";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770040800000";"99.338";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T14:00:00Z";"20.352";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770037200000";"99.336";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T13:00:00Z";"20.354";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770033600000";"99.323";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T12:00:00Z";"20.367";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770030000000";"99.314";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T11:00:00Z";"20.376";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770026400000";"99.31";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T10:00:00Z";"20.38";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770022800000";"99.307";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T09:00:00Z";"20.383";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770019200000";"99.30199999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T08:00:00Z";"20.388";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770015600000";"99.301";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T07:00:00Z";"20.389";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770012000000";"99.294";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T06:00:00Z";"20.396";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770008400000";"99.291";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T05:00:00Z";"20.399";"2026-02-03"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770004800000";"99.28999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T04:00:00Z";"20.4";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1770001200000";"99.288";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T03:00:00Z";"20.402";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769997600000";"99.282";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T02:00:00Z";"20.408";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769994000000";"99.277";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T01:00:00Z";"20.413";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769990400000";"99.274";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-02T00:00:00Z";"20.416";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769986800000";"99.27199999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T23:00:00Z";"20.418";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769983200000";"99.269";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T22:00:00Z";"20.421";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769979600000";"99.265";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T21:00:00Z";"20.425";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769976000000";"99.25999999999999";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T20:00:00Z";"20.43";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769972400000";"99.258";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T19:00:00Z";"20.432";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769968800000";"99.252";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T18:00:00Z";"20.438";"2026-02-02"
"03645X0161/F";"http://services.ades.eaufrance.fr/pointeau/03645X0161/F";"1769965200000";"99.247";"2.1574987337";"47.8895619566";"BSS001AHLZ";"118.5";"119.69";"2026-02-01T17:00:00Z";"20.443";"2026-02-02"
