id;time;x;x;y;y;niveau_nappe_eau;PRELIQ_Q;T_Q;ETP_Q;Peff_All;code_bss
15500;1991-11-01;;2.35329430984471;;48.0923115443955;89.05199999999999;;;;;03287X0018/S1
15501;1991-12-01;;2.35329430984471;;48.0923115443955;88.9825;;;;;03287X0018/S1
15502;1992-01-01;;2.35329430984471;;48.0923115443955;88.928;;;;;03287X0018/S1
15503;1992-02-01;;2.35329430984471;;48.0923115443955;88.832;;;;;03287X0018/S1
15504;1992-03-01;;2.35329430984471;;48.0923115443955;88.74600000000001;;;;;03287X0018/S1
15505;1992-04-01;;2.35329430984471;;48.0923115443955;88.5525;;;;;03287X0018/S1
15506;1992-05-01;;2.35329430984471;;48.0923115443955;88.22749999999999;;;;;03287X0018/S1
15507;1992-06-01;;2.35329430984471;;48.0923115443955;88.078;;;;;03287X0018/S1
15508;1992-07-01;;2.35329430984471;;48.0923115443955;88.068;;;;;03287X0018/S1
15509;1992-08-01;;2.35329430984471;;48.0923115443955;87.866;;;;;03287X0018/S1
15510;1992-09-01;;2.35329430984471;;48.0923115443955;88.15799999999999;;;;;03287X0018/S1
15511;1992-10-01;;2.35329430984471;;48.0923115443955;88.264;;;;;03287X0018/S1
15512;1992-11-01;;2.35329430984471;;48.0923115443955;88.298;;;;;03287X0018/S1
15513;1992-12-01;;2.35329430984471;;48.0923115443955;88.34400000000001;;;;;03287X0018/S1
15514;1993-01-01;;2.35329430984471;;48.0923115443955;88.4;;;;;03287X0018/S1
15515;1993-02-01;;2.35329430984471;;48.0923115443955;88.56800000000001;;;;;03287X0018/S1
15516;1993-03-01;;2.35329430984471;;48.0923115443955;88.76400000000001;;;;;03287X0018/S1
15517;1993-04-01;;2.35329430984471;;48.0923115443955;88.902;;;;;03287X0018/S1
15518;1993-05-01;;2.35329430984471;;48.0923115443955;89.105;;;;;03287X0018/S1
15519;1993-06-01;;2.35329430984471;;48.0923115443955;89.138;;;;;03287X0018/S1
15520;1993-07-01;;2.35329430984471;;48.0923115443955;89.11;;;;;03287X0018/S1
15521;1993-08-01;;2.35329430984471;;48.0923115443955;89.125;;;;;03287X0018/S1
15522;1993-09-01;;2.35329430984471;;48.0923115443955;89.085;;;;;03287X0018/S1
15523;1993-10-01;;2.35329430984471;;48.0923115443955;89.14750000000001;;;;;03287X0018/S1
15524;1993-11-01;;2.35329430984471;;48.0923115443955;89.22;;;;;03287X0018/S1
15525;1993-12-01;;2.35329430984471;;48.0923115443955;89.348;;;;;03287X0018/S1
15526;1994-01-01;;2.35329430984471;;48.0923115443955;90.24249999999999;;;;;03287X0018/S1
15527;1994-02-01;;2.35329430984471;;48.0923115443955;91.5925;;;;;03287X0018/S1
15528;1994-03-01;;2.35329430984471;;48.0923115443955;92.314;;;;;03287X0018/S1
15529;1994-04-01;;2.35329430984471;;48.0923115443955;92.508;;;;;03287X0018/S1
15530;1994-05-01;;2.35329430984471;;48.0923115443955;92.46;;;;;03287X0018/S1
15531;1994-06-01;;2.35329430984471;;48.0923115443955;92.13399999999999;;;;;03287X0018/S1
15532;1994-07-01;;2.35329430984471;;48.0923115443955;91.86;;;;;03287X0018/S1
15533;1994-08-01;;2.35329430984471;;48.0923115443955;91.942;;;;;03287X0018/S1
15534;1994-09-01;;2.35329430984471;;48.0923115443955;92.1225;;;;;03287X0018/S1
15535;1994-10-01;;2.35329430984471;;48.0923115443955;92.16;;;;;03287X0018/S1
15536;1994-11-01;;2.35329430984471;;48.0923115443955;92.21;;;;;03287X0018/S1
15537;1994-12-01;;2.35329430984471;;48.0923115443955;92.31130434782608;;;;;03287X0018/S1
15538;1995-01-01;;2.35329430984471;;48.0923115443955;92.5275;;;;;03287X0018/S1
15539;1995-02-01;;2.35329430984471;;48.0923115443955;93.56280000000001;;;;;03287X0018/S1
15540;1995-03-01;;2.35329430984471;;48.0923115443955;94.12066666666666;;;;;03287X0018/S1
15541;1995-04-01;;2.35329430984471;;48.0923115443955;94.65545454545455;;;;;03287X0018/S1
15542;1995-05-01;;2.35329430984471;;48.0923115443955;94.94346153846155;;;;;03287X0018/S1
15543;1995-06-01;;2.35329430984471;;48.0923115443955;95.06375000000001;;;;;03287X0018/S1
15544;1995-07-01;;2.35329430984471;;48.0923115443955;94.69035714285714;;;;;03287X0018/S1
15545;1995-08-01;;2.35329430984471;;48.0923115443955;94.35;;;;;03287X0018/S1
15546;1995-09-01;;2.35329430984471;;48.0923115443955;94.34413793103448;;;;;03287X0018/S1
15547;1995-10-01;;2.35329430984471;;48.0923115443955;94.1740909090909;;;;;03287X0018/S1
15548;1995-11-01;;2.35329430984471;;48.0923115443955;93.9636;;;;;03287X0018/S1
15549;1995-12-01;;2.35329430984471;;48.0923115443955;93.75153846153846;;;;;03287X0018/S1
15550;1996-01-01;;2.35329430984471;;48.0923115443955;93.57958333333333;;;;;03287X0018/S1
15551;1996-02-01;;2.35329430984471;;48.0923115443955;93.51;;;;;03287X0018/S1
15552;1996-03-01;;2.35329430984471;;48.0923115443955;93.51333333333334;;;;;03287X0018/S1
15553;1996-04-01;;2.35329430984471;;48.0923115443955;93.2523076923077;;;;;03287X0018/S1
15554;1996-05-01;;2.35329430984471;;48.0923115443955;92.75821428571429;;;;;03287X0018/S1
15555;1996-06-01;;2.35329430984471;;48.0923115443955;92.51653846153846;;;;;03287X0018/S1
15556;1996-07-01;;2.35329430984471;;48.0923115443955;92.4278947368421;;;;;03287X0018/S1
15557;1996-08-01;;2.35329430984471;;48.0923115443955;92.24600000000001;;;;;03287X0018/S1
15558;1996-09-01;;2.35329430984471;;48.0923115443955;92.22863636363637;;;;;03287X0018/S1
15559;1996-10-01;;2.35329430984471;;48.0923115443955;92.0476923076923;;;;;03287X0018/S1
15560;1996-11-01;;2.35329430984471;;48.0923115443955;91.8714814814815;;;;;03287X0018/S1
15561;1996-12-01;;2.35329430984471;;48.0923115443955;91.694;;;;;03287X0018/S1
15562;1997-01-01;;2.35329430984471;;48.0923115443955;91.598;;;;;03287X0018/S1
15563;1997-02-01;;2.35329430984471;;48.0923115443955;91.59041666666667;;;;;03287X0018/S1
15564;1997-03-01;;2.35329430984471;;48.0923115443955;92.29964285714286;;;;;03287X0018/S1
15565;1997-04-01;;2.35329430984471;;48.0923115443955;92.35827586206896;;;;;03287X0018/S1
15566;1997-05-01;;2.35329430984471;;48.0923115443955;92.46857142857142;;;;;03287X0018/S1
15567;1997-06-01;;2.35329430984471;;48.0923115443955;92.53769230769231;;;;;03287X0018/S1
15568;1997-07-01;;2.35329430984471;;48.0923115443955;92.6284;;;;;03287X0018/S1
15569;1997-08-01;;2.35329430984471;;48.0923115443955;92.417;;;;;03287X0018/S1
15570;1997-09-01;;2.35329430984471;;48.0923115443955;92.49347826086957;;;;;03287X0018/S1
15571;1997-10-01;;2.35329430984471;;48.0923115443955;92.4225;;;;;03287X0018/S1
15572;1997-11-01;;2.35329430984471;;48.0923115443955;92.30541666666666;;;;;03287X0018/S1
15573;1997-12-01;;2.35329430984471;;48.0923115443955;92.2104;;;;;03287X0018/S1
15574;1998-01-01;;2.35329430984471;;48.0923115443955;92.52333333333334;;;;;03287X0018/S1
15575;1998-02-01;;2.35329430984471;;48.0923115443955;93.17869565217391;;;;;03287X0018/S1
15576;1998-03-01;;2.35329430984471;;48.0923115443955;93.43304347826087;;;;;03287X0018/S1
15577;1998-04-01;;2.35329430984471;;48.0923115443955;93.63875;;;;;03287X0018/S1
15578;1998-05-01;;2.35329430984471;;48.0923115443955;93.7;;;;;03287X0018/S1
15579;1998-06-01;;2.35329430984471;;48.0923115443955;93.69565217391305;;;;;03287X0018/S1
15580;1998-07-01;;2.35329430984471;;48.0923115443955;93.35304347826086;;;;;03287X0018/S1
15581;1998-08-01;;2.35329430984471;;48.0923115443955;93.02857142857144;;;;;03287X0018/S1
15582;1998-09-01;;2.35329430984471;;48.0923115443955;93.1123076923077;;;;;03287X0018/S1
15583;1998-10-01;;2.35329430984471;;48.0923115443955;92.99137931034483;;;;;03287X0018/S1
15584;1998-11-01;;2.35329430984471;;48.0923115443955;92.85157894736842;;;;;03287X0018/S1
15585;1998-12-01;;2.35329430984471;;48.0923115443955;92.71230769230769;;;;;03287X0018/S1
15586;1999-01-01;;2.35329430984471;;48.0923115443955;92.67956521739131;;;;;03287X0018/S1
15587;1999-02-01;;2.35329430984471;;48.0923115443955;92.95863636363636;;;;;03287X0018/S1
15588;1999-03-01;;2.35329430984471;;48.0923115443955;93.54758620689655;;;;;03287X0018/S1
15589;1999-04-01;;2.35329430984471;;48.0923115443955;94.02666666666667;;;;;03287X0018/S1
15590;1999-05-01;;2.35329430984471;;48.0923115443955;94.34863636363637;;;;;03287X0018/S1
15591;1999-06-01;;2.35329430984471;;48.0923115443955;94.44458333333334;;;;;03287X0018/S1
15592;1999-07-01;;2.35329430984471;;48.0923115443955;94.28807692307691;;;;;03287X0018/S1
15593;1999-08-01;;2.35329430984471;;48.0923115443955;94.13458333333334;;;;;03287X0018/S1
15594;1999-09-01;;2.35329430984471;;48.0923115443955;94.05423076923077;;;;;03287X0018/S1
15595;1999-10-01;;2.35329430984471;;48.0923115443955;94.03666666666666;;;;;03287X0018/S1
15596;1999-11-01;;2.35329430984471;;48.0923115443955;94.21444444444444;;;;;03287X0018/S1
15597;1999-12-01;;2.35329430984471;;48.0923115443955;94.48533333333333;;;;;03287X0018/S1
15598;2000-01-01;;2.35329430984471;;48.0923115443955;95.18592592592593;;;;;03287X0018/S1
15599;2000-02-01;;2.35329430984471;;48.0923115443955;95.70724137931035;;;;;03287X0018/S1
15600;2000-03-01;;2.35329430984471;;48.0923115443955;96.00959999999999;;;;;03287X0018/S1
15601;2000-04-01;;2.35329430984471;;48.0923115443955;96.2536;;;;;03287X0018/S1
15602;2000-05-01;;2.35329430984471;;48.0923115443955;96.34481481481481;;;;;03287X0018/S1
15603;2000-06-01;;2.35329430984471;;48.0923115443955;96.2708;;;;;03287X0018/S1
15604;2000-07-01;;2.35329430984471;;48.0923115443955;95.95481481481481;;;;;03287X0018/S1
15605;2000-08-01;;2.35329430984471;;48.0923115443955;95.5437037037037;;;;;03287X0018/S1
15606;2000-09-01;;2.35329430984471;;48.0923115443955;95.27285714285713;;;;;03287X0018/S1
15607;2000-10-01;;2.35329430984471;;48.0923115443955;94.97653846153845;;;;;03287X0018/S1
15608;2000-11-01;;2.35329430984471;;48.0923115443955;94.914;;;;;03287X0018/S1
15609;2000-12-01;;2.35329430984471;;48.0923115443955;95.5425925925926;;;;;03287X0018/S1
15610;2001-01-01;;2.35329430984471;;48.0923115443955;96.48142857142857;;;;;03287X0018/S1
15611;2001-02-01;;2.35329430984471;;48.0923115443955;97.33884615384615;;;;;03287X0018/S1
15612;2001-03-01;;2.35329430984471;;48.0923115443955;98.16896551724139;;;;;03287X0018/S1
15613;2001-04-01;;2.35329430984471;;48.0923115443955;99.63740740740741;;;;;03287X0018/S1
15614;2001-05-01;;2.35329430984471;;48.0923115443955;99.64785714285713;;;;;03287X0018/S1
15615;2001-06-01;;2.35329430984471;;48.0923115443955;98.58740740740741;;;;;03287X0018/S1
15616;2001-07-01;;2.35329430984471;;48.0923115443955;97.77250000000001;;;;;03287X0018/S1
15617;2001-08-01;;2.35329430984471;;48.0923115443955;97.25714285714285;;;;;03287X0018/S1
15618;2001-09-01;;2.35329430984471;;48.0923115443955;96.83;;;;;03287X0018/S1
15619;2001-10-01;;2.35329430984471;;48.0923115443955;96.59448275862069;;;;;03287X0018/S1
15620;2001-11-01;;2.35329430984471;;48.0923115443955;96.76892857142857;;;;;03287X0018/S1
15621;2001-12-01;;2.35329430984471;;48.0923115443955;96.84444444444445;;;;;03287X0018/S1
15622;2002-01-01;;2.35329430984471;;48.0923115443955;97.07709677419355;;;;;03287X0018/S1
15623;2002-02-01;;2.35329430984471;;48.0923115443955;97.58692307692309;;;;;03287X0018/S1
15624;2002-03-01;;2.35329430984471;;48.0923115443955;98.62;;;;;03287X0018/S1
15625;2002-04-01;;2.35329430984471;;48.0923115443955;98.71925925925926;;;;;03287X0018/S1
15626;2002-05-01;;2.35329430984471;;48.0923115443955;97.855;;;;;03287X0018/S1
15627;2002-06-01;;2.35329430984471;;48.0923115443955;97.27111111111111;;;;;03287X0018/S1
15628;2002-07-01;;2.35329430984471;;48.0923115443955;96.43961538461538;;;;;03287X0018/S1
15629;2002-08-01;;2.35329430984471;;48.0923115443955;95.91333333333334;;;;;03287X0018/S1
15630;2002-09-01;;2.35329430984471;;48.0923115443955;95.52142857142857;;;;;03287X0018/S1
15631;2002-10-01;;2.35329430984471;;48.0923115443955;95.21766666666667;;;;;03287X0018/S1
15632;2002-11-01;;2.35329430984471;;48.0923115443955;94.9928;;;;;03287X0018/S1
15633;2002-12-01;;2.35329430984471;;48.0923115443955;95.0137037037037;;;;;03287X0018/S1
15634;2003-01-01;;2.35329430984471;;48.0923115443955;95.67566666666667;;;;;03287X0018/S1
15635;2003-02-01;;2.35329430984471;;48.0923115443955;96.61041666666667;;;;;03287X0018/S1
15636;2003-03-01;;2.35329430984471;;48.0923115443955;97.22500000000001;;;;;03287X0018/S1
15637;2003-04-01;;2.35329430984471;;48.0923115443955;96.91518518518518;;;;;03287X0018/S1
15638;2003-05-01;;2.35329430984471;;48.0923115443955;96.65307692307692;;;;;03287X0018/S1
15639;2003-06-01;;2.35329430984471;;48.0923115443955;96.36;;;;;03287X0018/S1
15640;2003-07-01;;2.35329430984471;;48.0923115443955;95.7462962962963;;;;;03287X0018/S1
15641;2003-08-01;;2.35329430984471;;48.0923115443955;95.11259259259259;;;;;03287X0018/S1
15642;2003-09-01;;2.35329430984471;;48.0923115443955;94.89695652173914;;;;;03287X0018/S1
15643;2003-10-01;;2.35329430984471;;48.0923115443955;94.64999999999999;;;;;03287X0018/S1
15644;2003-11-01;;2.35329430984471;;48.0923115443955;94.39966666666666;;;;;03287X0018/S1
15645;2003-12-01;;2.35329430984471;;48.0923115443955;94.18903225806451;;;;;03287X0018/S1
15646;2004-01-01;;2.35329430984471;;48.0923115443955;94.08741935483872;;;;;03287X0018/S1
15647;2004-02-01;;2.35329430984471;;48.0923115443955;94.44178571428571;;;;;03287X0018/S1
15648;2004-03-01;;2.35329430984471;;48.0923115443955;94.70133333333334;;;;;03287X0018/S1
15649;2004-04-01;;2.35329430984471;;48.0923115443955;94.83633333333334;;;;;03287X0018/S1
15650;2004-05-01;;2.35329430984471;;48.0923115443955;94.75806451612904;;;;;03287X0018/S1
15651;2004-06-01;;2.35329430984471;;48.0923115443955;94.33633333333334;;;;;03287X0018/S1
15652;2004-07-01;;2.35329430984471;;48.0923115443955;93.99032258064516;;;;;03287X0018/S1
15653;2004-08-01;;2.35329430984471;;48.0923115443955;93.69193548387096;;;;;03287X0018/S1
15654;2004-09-01;;2.35329430984471;;48.0923115443955;93.62333333333332;;;;;03287X0018/S1
15655;2004-10-01;;2.35329430984471;;48.0923115443955;93.49709677419354;;;;;03287X0018/S1
15656;2004-11-01;;2.35329430984471;;48.0923115443955;93.34266666666667;;;;;03287X0018/S1
15657;2004-12-01;;2.35329430984471;;48.0923115443955;93.20451612903226;;;;;03287X0018/S1
15658;2005-01-01;;2.35329430984471;;48.0923115443955;93.07870967741935;;;;;03287X0018/S1
15659;2005-02-01;;2.35329430984471;;48.0923115443955;93.03928571428571;;;;;03287X0018/S1
15660;2005-03-01;;2.35329430984471;;48.0923115443955;93.1048275862069;;;;;03287X0018/S1
15661;2005-04-01;;2.35329430984471;;48.0923115443955;93.21033333333334;;;;;03287X0018/S1
15662;2005-05-01;;2.35329430984471;;48.0923115443955;93.26387096774194;;;;;03287X0018/S1
15663;2005-06-01;;2.35329430984471;;48.0923115443955;92.89366666666666;;;;;03287X0018/S1
15664;2005-07-01;;2.35329430984471;;48.0923115443955;92.91838709677418;;;;;03287X0018/S1
15665;2005-08-01;;2.35329430984471;;48.0923115443955;92.71709677419355;;;;;03287X0018/S1
15666;2005-09-01;;2.35329430984471;;48.0923115443955;92.69233333333334;;;;;03287X0018/S1
15667;2005-10-01;;2.35329430984471;;48.0923115443955;92.5783870967742;;;;;03287X0018/S1
15668;2005-11-01;;2.35329430984471;;48.0923115443955;92.44066666666666;;;;;03287X0018/S1
15669;2005-12-01;;2.35329430984471;;48.0923115443955;92.2841935483871;;;;;03287X0018/S1
15670;2006-01-01;;2.35329430984471;;48.0923115443955;92.10774193548387;;;;;03287X0018/S1
15671;2006-02-01;;2.35329430984471;;48.0923115443955;91.9725;;;;;03287X0018/S1
15672;2006-03-01;;2.35329430984471;;48.0923115443955;91.94774193548388;;;;;03287X0018/S1
15673;2006-04-01;;2.35329430984471;;48.0923115443955;92.10033333333334;;;;;03287X0018/S1
15674;2006-05-01;;2.35329430984471;;48.0923115443955;92.09806451612903;;;;;03287X0018/S1
15675;2006-06-01;;2.35329430984471;;48.0923115443955;91.74545454545455;;;;;03287X0018/S1
15676;2006-07-01;;2.35329430984471;;48.0923115443955;91.45129032258063;;;;;03287X0018/S1
15677;2006-08-01;;2.35329430984471;;48.0923115443955;91.36193548387098;;;;;03287X0018/S1
15678;2006-09-01;;2.35329430984471;;48.0923115443955;91.336;;;;;03287X0018/S1
15679;2006-10-01;;2.35329430984471;;48.0923115443955;91.20516129032258;;;;;03287X0018/S1
15680;2006-11-01;;2.35329430984471;;48.0923115443955;91.03166666666667;;;;;03287X0018/S1
15681;2006-12-01;;2.35329430984471;;48.0923115443955;90.85483870967742;;;;;03287X0018/S1
15682;2007-01-01;;2.35329430984471;;48.0923115443955;90.6652;;;;;03287X0018/S1
15683;2007-02-01;;2.35329430984471;;48.0923115443955;90.55285714285715;;;;;03287X0018/S1
15684;2007-03-01;;2.35329430984471;;48.0923115443955;90.58516129032257;;;;;03287X0018/S1
15685;2007-04-01;;2.35329430984471;;48.0923115443955;90.75565217391305;;;;;03287X0018/S1
15686;2007-05-01;;2.35329430984471;;48.0923115443955;90.69322580645161;;;;;03287X0018/S1
15687;2007-06-01;;2.35329430984471;;48.0923115443955;90.74166666666666;;;;;03287X0018/S1
15688;2007-07-01;;2.35329430984471;;48.0923115443955;90.67354838709677;;;;;03287X0018/S1
15689;2007-08-01;;2.35329430984471;;48.0923115443955;90.49935483870968;;;;;03287X0018/S1
15690;2007-09-01;;2.35329430984471;;48.0923115443955;90.43233333333333;;;;;03287X0018/S1
15691;2007-10-01;;2.35329430984471;;48.0923115443955;90.34;;;;;03287X0018/S1
15692;2007-11-01;;2.35329430984471;;48.0923115443955;90.23366666666668;;;;;03287X0018/S1
15693;2007-12-01;;2.35329430984471;;48.0923115443955;90.13322580645162;;;;;03287X0018/S1
15694;2008-01-01;;2.35329430984471;;48.0923115443955;90.07741935483871;;;;;03287X0018/S1
15695;2008-02-01;;2.35329430984471;;48.0923115443955;90.23137931034483;;;;;03287X0018/S1
15696;2008-03-01;;2.35329430984471;;48.0923115443955;90.80129032258066;;;;;03287X0018/S1
15697;2008-04-01;;2.35329430984471;;48.0923115443955;91.11366666666666;;;;;03287X0018/S1
15698;2008-05-01;;2.35329430984471;;48.0923115443955;91.37064516129031;;;;;03287X0018/S1
15699;2008-06-01;;2.35329430984471;;48.0923115443955;91.58566666666667;;;;;03287X0018/S1
15700;2008-07-01;;2.35329430984471;;48.0923115443955;91.5941935483871;;;;;03287X0018/S1
15701;2008-08-01;;2.35329430984471;;48.0923115443955;91.84161290322581;;;;;03287X0018/S1
15702;2008-09-01;;2.35329430984471;;48.0923115443955;91.97399999999999;;;;;03287X0018/S1
15703;2008-10-01;;2.35329430984471;;48.0923115443955;91.99838709677418;;;;;03287X0018/S1
15704;2008-11-01;;2.35329430984471;;48.0923115443955;91.921;;;;;03287X0018/S1
15705;2008-12-01;;2.35329430984471;;48.0923115443955;91.80709677419355;;;;;03287X0018/S1
15706;2009-01-01;;2.35329430984471;;48.0923115443955;91.71032258064515;;;;;03287X0018/S1
15707;2009-02-01;;2.35329430984471;;48.0923115443955;91.6417857142857;;;;;03287X0018/S1
15708;2009-03-01;;2.35329430984471;;48.0923115443955;91.70870967741936;;;;;03287X0018/S1
15709;2009-04-01;;2.35329430984471;;48.0923115443955;91.79233333333333;;;;;03287X0018/S1
15710;2009-05-01;;2.35329430984471;;48.0923115443955;91.85161290322581;;;;;03287X0018/S1
15711;2009-06-01;;2.35329430984471;;48.0923115443955;91.88233333333334;;;;;03287X0018/S1
15712;2009-07-01;;2.35329430984471;;48.0923115443955;91.69225806451612;;;;;03287X0018/S1
15713;2009-08-01;;2.35329430984471;;48.0923115443955;91.56741935483872;;;;;03287X0018/S1
15714;2009-09-01;;2.35329430984471;;48.0923115443955;91.51433333333333;;;;;03287X0018/S1
15715;2009-10-01;;2.35329430984471;;48.0923115443955;91.41741935483871;;;;;03287X0018/S1
15716;2009-11-01;;2.35329430984471;;48.0923115443955;91.27;;;;;03287X0018/S1
15717;2009-12-01;;2.35329430984471;;48.0923115443955;91.08064516129032;;;;;03287X0018/S1
15718;2010-01-01;;2.35329430984471;;48.0923115443955;90.97193548387096;;;;;03287X0018/S1
15719;2010-02-01;;2.35329430984471;;48.0923115443955;91.43785714285715;;;;;03287X0018/S1
15720;2010-03-01;;2.35329430984471;;48.0923115443955;91.93516129032257;;;;;03287X0018/S1
15721;2010-04-01;;2.35329430984471;;48.0923115443955;92.196;;;;;03287X0018/S1
15722;2010-05-01;;2.35329430984471;;48.0923115443955;92.0783870967742;;;;;03287X0018/S1
15723;2010-06-01;;2.35329430984471;;48.0923115443955;92.19733333333333;;;;;03287X0018/S1
15724;2010-07-01;;2.35329430984471;;48.0923115443955;92.15933333333334;;;;;03287X0018/S1
15725;2010-08-01;;2.35329430984471;;48.0923115443955;92.05967741935484;;;;;03287X0018/S1
15726;2010-09-01;;2.35329430984471;;48.0923115443955;92.04333333333334;;;;;03287X0018/S1
15727;2010-10-01;;2.35329430984471;;48.0923115443955;91.90935483870967;;;;;03287X0018/S1
15728;2010-11-01;;2.35329430984471;;48.0923115443955;91.74533333333333;;;;;03287X0018/S1
15729;2010-12-01;;2.35329430984471;;48.0923115443955;91.80806451612904;;;;;03287X0018/S1
15730;2011-01-01;;2.35329430984471;;48.0923115443955;92.73354838709676;;;;;03287X0018/S1
15731;2011-02-01;;2.35329430984471;;48.0923115443955;93.26571428571428;;;;;03287X0018/S1
15732;2011-03-01;;2.35329430984471;;48.0923115443955;93.58645161290322;;;;;03287X0018/S1
15733;2011-04-01;;2.35329430984471;;48.0923115443955;93.588;;;;;03287X0018/S1
15734;2011-05-01;;2.35329430984471;;48.0923115443955;93.21612903225805;;;;;03287X0018/S1
15735;2011-06-01;;2.35329430984471;;48.0923115443955;93.18;;;;;03287X0018/S1
15736;2011-07-01;;2.35329430984471;;48.0923115443955;93.07096774193548;;;;;03287X0018/S1
15737;2011-08-01;;2.35329430984471;;48.0923115443955;93.00419354838711;;;;;03287X0018/S1
15738;2011-09-01;;2.35329430984471;;48.0923115443955;92.82;;;;;03287X0018/S1
15739;2011-10-01;;2.35329430984471;;48.0923115443955;92.61354838709677;;;;;03287X0018/S1
15740;2011-11-01;;2.35329430984471;;48.0923115443955;92.42866666666667;;;;;03287X0018/S1
15741;2011-12-01;;2.35329430984471;;48.0923115443955;92.2441935483871;;;;;03287X0018/S1
15742;2012-01-01;;2.35329430984471;;48.0923115443955;92.28064516129032;;;;;03287X0018/S1
15743;2012-02-01;;2.35329430984471;;48.0923115443955;92.43793103448277;;;;;03287X0018/S1
15744;2012-03-01;;2.35329430984471;;48.0923115443955;92.43096774193549;;;;;03287X0018/S1
15745;2012-04-01;;2.35329430984471;;48.0923115443955;92.308;;;;;03287X0018/S1
15746;2012-05-01;;2.35329430984471;;48.0923115443955;92.30935483870968;;;;;03287X0018/S1
15747;2012-06-01;;2.35329430984471;;48.0923115443955;92.35099999999998;;;;;03287X0018/S1
15748;2012-07-01;;2.35329430984471;;48.0923115443955;92.33548387096775;;;;;03287X0018/S1
15749;2012-08-01;;2.35329430984471;;48.0923115443955;92.0325806451613;;;;;03287X0018/S1
15750;2012-09-01;;2.35329430984471;;48.0923115443955;91.97533333333334;;;;;03287X0018/S1
15751;2012-10-01;;2.35329430984471;;48.0923115443955;91.90612903225806;;;;;03287X0018/S1
15752;2012-11-01;;2.35329430984471;;48.0923115443955;91.88466666666666;;;;;03287X0018/S1
15753;2012-12-01;;2.35329430984471;;48.0923115443955;91.95709677419354;;;;;03287X0018/S1
15754;2013-01-01;;2.35329430984471;;48.0923115443955;92.52806451612904;;;;;03287X0018/S1
15755;2013-02-01;;2.35329430984471;;48.0923115443955;93.28750000000001;;;;;03287X0018/S1
15756;2013-03-01;;2.35329430984471;;48.0923115443955;93.99580645161289;;;;;03287X0018/S1
15757;2013-04-01;;2.35329430984471;;48.0923115443955;94.497;;;;;03287X0018/S1
15758;2013-05-01;;2.35329430984471;;48.0923115443955;94.9190322580645;;;;;03287X0018/S1
15759;2013-06-01;;2.35329430984471;;48.0923115443955;95.15041666666667;;;;;03287X0018/S1
15760;2013-07-01;;2.35329430984471;;48.0923115443955;94.99483870967742;;;;;03287X0018/S1
15761;2013-08-01;;2.35329430984471;;48.0923115443955;94.67120000000001;;;;;03287X0018/S1
15762;2013-09-01;;2.35329430984471;;48.0923115443955;94.52066666666666;;;;;03287X0018/S1
15763;2013-10-01;;2.35329430984471;;48.0923115443955;94.36612903225806;;;;;03287X0018/S1
15764;2013-11-01;;2.35329430984471;;48.0923115443955;94.30966666666667;;;;;03287X0018/S1
15765;2013-12-01;;2.35329430984471;;48.0923115443955;94.38516129032259;;;;;03287X0018/S1
15766;2014-01-01;;2.35329430984471;;48.0923115443955;94.73225806451612;;;;;03287X0018/S1
15767;2014-02-01;;2.35329430984471;;48.0923115443955;95.27678571428571;;;;;03287X0018/S1
15768;2014-03-01;;2.35329430984471;;48.0923115443955;95.98903225806451;;;;;03287X0018/S1
15769;2014-04-01;;2.35329430984471;;48.0923115443955;96.05133333333333;;;;;03287X0018/S1
15770;2014-05-01;;2.35329430984471;;48.0923115443955;96.4;;;;;03287X0018/S1
15771;2014-06-01;;2.35329430984471;;48.0923115443955;96.52366666666667;;;;;03287X0018/S1
15772;2014-07-01;;2.35329430984471;;48.0923115443955;96.35387096774194;;;;;03287X0018/S1
15773;2014-08-01;;2.35329430984471;;48.0923115443955;96.09129032258065;;;;;03287X0018/S1
15774;2014-09-01;;2.35329430984471;;48.0923115443955;95.905;;;;;03287X0018/S1
15775;2014-10-01;;2.35329430984471;;48.0923115443955;95.77161290322582;;;;;03287X0018/S1
15776;2014-11-01;;2.35329430984471;;48.0923115443955;95.61166666666666;;;;;03287X0018/S1
15777;2014-12-01;;2.35329430984471;;48.0923115443955;95.58967741935483;;;;;03287X0018/S1
15778;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;94.0;5.6;;;03287X0018/S1
15779;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;121.0;5.3;;;03287X0018/S1
15780;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;98.0;4.6;;;03287X0018/S1
15781;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;27.0;5.6;;;03287X0018/S1
15782;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;38.0;8.0;;;03287X0018/S1
15783;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;71.0;7.6;;;03287X0018/S1
15784;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;91.0;9.9;;;03287X0018/S1
15785;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;39.0;9.1;;;03287X0018/S1
15786;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;23.0;9.1;;;03287X0018/S1
15787;2015-01-01;;2.35329430984471;;48.0923115443955;95.8341935483871;27.0;9.1;;;03287X0018/S1
